,Business_Name,Business_Address,Business_ReviewCount,Business_Rating,Business_Photos_Count,Business_Timings,Business_Claim_status,Customer_Name,Customer_Friends_count,Customer_Reviews_count,Customer_Photos_count,Customer_Elite,Customer_Elite_Year,Customer_Rating,Customer_Review,Customer_Review_Date,Customer_Review_Uploaded_Photos,Customer_Review_Useful,Customer_Review_Funny,Customer_Review_Cool,Business_response_By,Business_response_Date,Business_Response_for_Review,Business_Response
5,Cherokee Plumbing,"13766 N Lincoln BlvdEdmond, OK 73013",9,4.5,,8:30 AM - 5:00 PM,,Byron H.,24,64,50,No,0,2,"This company did not respect my time. They gave me a window to come over from 3pm-5pm, so I took off work to be at the house. At 4:52 PM, they finally called to see if they could still come by. When I complained about the time, they stated that the plumbers had been on a call, and the window of time was merely for when they would give me a call. If that's how they wish to do business, that's fine, but it won't earn my business, ever.",1/29/2018,0,0,0,0,,,,0
6,Cherokee Plumbing,"13766 N Lincoln BlvdEdmond, OK 73013",9,4.5,,8:30 AM - 5:00 PM,,Ashley D.,65,243,959,No,0,5,"I have nothing but positive accolades for Cherokee Plumbing. We initially found them on Angie's List after shopping around with several other plumbing companies. One fateful July afternoon I looked up at the ceiling on our downstairs bathroom to see cracks with dripping water. Never a good sign. My husband ""popped"" the ceiling to reveal a gush of water and moldy drywall. Second bad sign. We knew then that this was going to be no small task. The first plumbing company charged us $100 to reset the upstairs toilet. That did not fix the problem. The second company said that we would need to replace a section of the pipes that had been rusted out and had holes; they quoted us almost $1000. The next few companies had the same consensus. We called Cherokee for a quote and although they weren't the cheapest their professionalism landed them the job. Their owner, Colin, came out to evaluate our situation and give us a quote. He took the time to show me and my husband everything that he was seeing and explained the ins and out. His demeanor and clear competence made him easy to trust. The determination was that we needed to replace all of our vintage cast iron, circa 1937, plumbing. Although we could patch the original plumbing it would only buy us time, and did we really want to have to re-do the drywall, etc. again in a few months or years? The diagnosis and price tag was not pretty, but it was a much easier pill to swallow after being included in the process. Colin told my husband the prep work that he could do himself to cut down on costs. While the work was expensive we never once felt taken advantage of or price gauged. Colin did a great job at keeping us in the loop and enabled us to make as many choices as possible, such as what type of pipe material to use. He had a detailed contract outlining the work and a very pleasant secretary, Mary, to work with and answer any questions we had. Even though I could call his office I never once felt like I was imposing if I called his cell phone because he was always so personable. Once we got the job scheduled it took them about 4 days to replace all the plumbing. We weren't able to stay at our house during that time due to the water being off, but I trusted Colin with our house key and he never once gave me a reason to doubt him. He did an excellent job calling us at the end of the day to discuss the progress and even asked us to meet him a few times to show us some concerns he had and get our input. After working with several other contractors after him to get our bathroom put back together I can tell you what a rare, but much appreciated, thing that is. It is difficult to be put in an emergency situation like ours and to feel powerless, but Colin did the best possible job to ease our anxiety and help us feel empowered. It was so nice to know exactly what was going on and to realize that he valued our time and business. He left our house cleaner than it was when he arrived. His workers meticulously put up sheeting to stop dust from spreading, laid down paper to protect our floors, and cleaned up after themselves every day. Quite the anomaly for contractors! Most importantly is that our plumbing works! We have not had a single problem since he finished at our house. I wish all companies could be as professional and courteous as Cherokee Plumbing. They get the job done right and are customer oriented. They have our business for life.",5/18/2015,1,4,0,4,,,,0
7,Cherokee Plumbing,"13766 N Lincoln BlvdEdmond, OK 73013",9,4.5,,8:30 AM - 5:00 PM,,Carl H.,0,24,0,No,0,5,"Absolutely great service. Fast, efficient, reasonably priced, prompt and easy to communicate your needs to.",1/3/2019,0,0,0,0,,,,0
8,Cherokee Plumbing,"13766 N Lincoln BlvdEdmond, OK 73013",9,4.5,,8:30 AM - 5:00 PM,,Brittani E.,2,17,3,No,0,5,Called Cherokee plumbing for a second opinion on a $425 estimate I got from another company. Vance and staff took care of our kitchen sink issue plus an AC leak for 1/3 of the price. Very friendly and knowledgeable guys and I appreciate them so much!,6/21/2017,0,0,0,0,,,,0
0,Vip PlumbingOk,"1620 S Dobbs RdHarrah, OK 73045",5,4,,Open 24 hours,Claimed,Chris K.,31,4,0,No,0,5,"During recent severe winter freeze they were able to come out the next day, even with the thousands of calls im sure they had. Tech was prompt and did a great job getting me back in service with hot water",2/25/2021,0,0,0,0,,,,0
1,Vip PlumbingOk,"1620 S Dobbs RdHarrah, OK 73045",5,4,,Open 24 hours,Claimed,Cindy D.,0,3,0,No,0,5,"These folks are professional, very timely, and fantastic. Saved us from a real mess trying to prepare for the severe cold coming in. Thank you Todd for being a great plumber!!!",2/14/2021,0,0,0,0,,,,0
2,Vip PlumbingOk,"1620 S Dobbs RdHarrah, OK 73045",5,4,,Open 24 hours,Claimed,Nick M.,15,4,0,No,0,5,"Preston replumbed the drains in my whole house in 2 days. 1 year later no problems. His work seemed to be very professional and he seems like a down to earth guy. He also replaced my water heater recently. He had to come back out to fix a leaky connection. All in all, my experience with VIP has been positive and i reccommend them.",12/5/2019,0,0,0,0,,,,0
3,Vip PlumbingOk,"1620 S Dobbs RdHarrah, OK 73045",5,4,,Open 24 hours,Claimed,Matt M.,1110,2617,743,No,0,5,"We found V.I.P. Plumbing/Preston Miley on HomeAdvisors.com a couple of days ago. (Our regular plumber had given us dire news that we did NOT like, and we wanted a second opinion.)Preston came on site yesterday and counseled us about the situation.He didn't tell us anything far less dire, true, but he offered a different and considerably less expensive solution to our current (drain) problem.We appreciated his promptness, his knowledge, his enthusiasm, and his friendly approach.We routinely use a combination of word of mouth, Angie's List, Yelp.com, and HomeAdvisors.com when we select both professionals and skilled labor with whose companies we're not intimately familiar.We're glad we met Preston, and believe we'll likely use him in the future.",4/20/2018,First,3,0,1,,,,0
4,Vip PlumbingOk,"1620 S Dobbs RdHarrah, OK 73045",5,4,,Open 24 hours,Claimed,Rachael G.,0,1,0,No,0,1,"If I could leave 0 stars, then I would. VIP plumbing ruined our front yard last fall for an issue that never existed in the first place. Now here we are 8 months later and we have called them to come out and at least look at the sprinkler line that was broken by them in the fall. Preston told us he would be out between 9 and 10 one day and never showed. So we called and when he EVENTUALLY called us back, he rescheduled for the following day, without an apology or reason as to why he didn't show up on the original scheduled day. Preston then didn't show for the rescheduled day/time and is not answer phone calls. I would never recommend using this ""business"", if you can even call it that. A+ drains in OKC and VIP Plumbing are going to cause us to pay for damages that they have caused. Stay away from both",5/17/2018,0,0,0,0,,,,0
0,Joe the Plumber,"Midwest City, OK 73140",1,5,,,,Stephanie J.,31,5,36,No,0,5,"Joe the Plumber is the Wonderful!! Joe is so honest, understanding, patient, thoughtful, and just a all around good guy. We had some issues and he helped us through all the problems - even over the weekend!! We will always call Joe for any plumbing needs!! And he has doggie treats!!",9/8/2019,First,0,0,0,,,,0
0,Fs Plumbing & Backflow,"4045 NW 64th StOklahoma, OK 73116",1,5,,,,Chris T.,1,50,6,No,0,5,"Shane has installed a new sewer line, 2 toilets and a pedestal sink, repaired plumbing issues and fixed my handiwork over the last 2 years.  He is punctual, fairly priced, and stands by his work.  Every time he has provided  same day service.   Highly recommended.",12/27/2018,First,0,0,0,,,,0
0,Green Lion Plumbing,"Edmond, OK 73013",4,5,,6:00 AM - 12:00 AM (Next day),Claimed,Hal K.,12,24,3,No,0,5,Nice guy and great customer service. Would recommend to any of my friends or family. Hopefully we won't NEED a plumber again anytime soon but if we do I will be contacting him again.,9/20/2018,0,1,0,0,Business Owner,4/25/2019,"I wanted to say that it was a privilege providing you with quality plumbing when you needed it. If there's anything we can do for you in the future, feel free to give us a call.Thank you,Jonny W. - Owner",1
1,Green Lion Plumbing,"Edmond, OK 73013",4,5,,6:00 AM - 12:00 AM (Next day),Claimed,Jordan S.,3,56,12,Yes,'2021,5,"Excellent service, and a friendly and honest owner. We have now used Johnny on three jobs, big and small, at two different houses and he is excellent! Very up front about the price before he starts and is a very hard worker. Highly recommend!",8/7/2018,0,0,0,0,Business Owner,4/28/2019,"Jordan, it's always my pleasure to provide attentive and efficient service. Thank you for trusting in my services, and I look forward to helping out again in the future if needed.Thank you,Jonny W. - Owner",1
2,Green Lion Plumbing,"Edmond, OK 73013",4,5,,6:00 AM - 12:00 AM (Next day),Claimed,Belle G.,0,3,0,No,0,5,"Green Lion did a great job for us. They charged a fair price, were very nice, and got the job done in a short amount of time. Thank you!",9/20/2018,0,0,0,0,Business Owner,4/24/2019,"Belle, it was our pleasure to provide you with quality service at a fair price. If we can ever help you again, feel free to give us a call.Thank you, Jonny W. - Owner",1
3,Green Lion Plumbing,"Edmond, OK 73013",4,5,,6:00 AM - 12:00 AM (Next day),Claimed,Julie P.,541,20,5,No,0,5,"So pleased with our experience with Green Lion! Johnny was extremely professional and friendly. We had a leaky outdoor faucet, a dripping shower, and two old toilets that didn't work right. He fixed three of the four then came and asked to show me something. The interior of our shower handle was completely rusted and would have been a much more complicated and expensive job than he originally quoted. So he said he could take that part off the total and it would likely be able to wait another year until it needed to be replaced. The quality of his work was excellent, his prices were competitive, and he's an honest businessman. We're definitely using Green Lion in the future!",5/15/2018,First,0,0,0,,,,0
